age_group,employment_status,credit_score,diff_income_to_expenses,debt_to_income_ratio,loan_approval_status
Middle Adult,Unemployed,793,8370.666666666666,0.12645739910313902,1
Middle Age,Employed,534,-2238.5833333333335,0.4243383312893144,0
Middle Adult,Unemployed,765,2375.5,0.16976246763480807,1
Middle Age,Employed,503,-772.8333333333335,0.36950555250601697,0
Middle Adult,Employed,711,5531.833333333333,0.34107968673746836,1
Middle Age,Self-Employed,716,2029.5,0.2525202896968374,1
Middle Age,Employed,796,9730.416666666666,0.03771737675820731,1
Middle Age,Employed,576,1359.8333333333335,0.2919192694344256,1
Middle Age,Self-Employed,753,6707.583333333334,0.03044968159326528,1
Middle Age,Employed,770,7327.666666666666,0.014037189831948068,1
Middle Adult,Employed,700,5177.083333333333,0.31781929161550293,1
Middle Adult,Employed,777,6277.5,0.319836113157836,0
Middle Age,Unemployed,705,4289.916666666667,0.18583760673776678,1
Middle Age,Employed,736,7931.5,0.18755135865402026,0
Middle Age,Employed,739,10236.25,0.13387095559722004,1
Middle Adult,Self-Employed,780,7825.333333333334,0.13650877723970944,1
Middle Age,Unemployed,317,1420.9166666666665,0.47924251231376386,0
Early Retirement,Employed,417,2066.5833333333335,0.3374647423359618,0
Middle Adult,Unemployed,835,10449.25,0.1734783277489082,1
Middle Adult,Employed,774,8072.833333333334,0.1650149769756941,1
Middle Age,Employed,718,7914.75,0.086654478976234,1
Middle Adult,Unemployed,352,1217.0,0.47792106291520126,0
Middle Age,Employed,811,2916.666666666667,0.13612238526381518,0
Middle Adult,Employed,702,1123.083333333333,0.2141367835296392,1
Middle Age,Self-Employed,766,11337.333333333334,0.10294365130564048,1
Middle Adult,Employed,740,7238.25,0.23710032061527136,1
Middle Age,Self-Employed,808,4024.166666666667,0.03389030356785214,1
Middle Adult,Unemployed,596,-854.5,0.7903642354617508,0
Middle Age,Employed,727,1529.416666666667,0.3276536993421587,1
Middle Adult,Unemployed,775,3874.5,0.12734761489042598,1
Middle Adult,Self-Employed,771,898.0,0.14133858267716534,1
Middle Age,Employed,344,2604.666666666667,0.3833159744824893,0
Middle Adult,Employed,819,5948.75,0.33559737223026387,1
Middle Adult,Unemployed,763,7947.0,0.25855045937410276,0
Middle Age,Employed,712,2763.083333333333,0.006252577525309636,1
Middle Age,Self-Employed,419,1218.5833333333335,0.32104281743658303,0
Middle Adult,Employed,776,9132.916666666666,0.041598390329784234,1
Middle Adult,Unemployed,749,2842.666666666667,0.33096641261963844,0
Middle Adult,Unemployed,777,11256.0,0.16072593800978793,1
Middle Age,Employed,523,2050.25,0.8008322849124165,0
Middle Adult,Unemployed,777,6147.583333333334,0.21557658199660903,1
Middle Age,Self-Employed,757,1375.666666666667,0.322605898428604,0
Middle Adult,Employed,816,8240.333333333334,0.16655397629186328,0
Middle Adult,Self-Employed,742,10453.0,0.21136776576415572,1
Middle Adult,Self-Employed,809,7289.166666666666,0.08564713211661262,0
Early Retirement,Self-Employed,313,2210.75,0.29933257776098726,0
Middle Age,Unemployed,740,3378.25,0.03544485998123659,1
Middle Adult,Self-Employed,337,-1355.4166666666665,0.020063851325044773,1
Middle Adult,Employed,807,4916.333333333333,0.3161355160556013,1
Middle Adult,Employed,310,4367.333333333333,0.1977726837279321,0
Middle Adult,Unemployed,808,4768.583333333334,0.26189235267616584,1
Middle Adult,Unemployed,795,1986.25,0.1652370686359953,1
Middle Adult,Employed,751,4583.833333333333,0.02281716202151035,1
Middle Adult,Employed,703,7572.25,0.1985047494687252,1
Middle Adult,Self-Employed,849,3854.333333333334,0.2301126499749238,1
Middle Adult,Unemployed,756,3359.583333333333,0.4688637864751808,0
Middle Adult,Employed,830,7145.0,0.15576103500761035,1
Middle Age,Self-Employed,841,3014.083333333333,0.32132324993118994,1
Young Adult,Employed,375,3232.75,0.25217843093594594,1
Middle Age,Self-Employed,769,3183.416666666667,0.04118440069470591,1
Middle Adult,Self-Employed,337,2043.5,0.285301865685107,0
Middle Age,Employed,392,1683.833333333333,0.23363688104723962,0
Middle Adult,Employed,832,7088.583333333334,0.038898339716601886,1
Middle Age,Employed,749,5544.083333333334,0.002623256861908862,1
Middle Adult,Self-Employed,845,3086.583333333333,0.040531990792467054,1
Middle Age,Self-Employed,844,10787.666666666666,0.18422001673350452,1
Middle Adult,Employed,847,7778.5,0.24344429649356414,0
Middle Adult,Self-Employed,733,6338.666666666666,0.2326471107969606,1
Middle Age,Employed,785,1968.833333333333,0.06417260600682215,1
Middle Adult,Unemployed,772,11104.666666666666,0.06478660591518158,1
Middle Adult,Employed,797,4113.333333333333,0.19134204008106281,0
Middle Adult,Self-Employed,346,73.91666666666697,0.1691685581856677,1
Middle Adult,Self-Employed,776,4301.583333333333,0.007003111199151703,1
Middle Age,Self-Employed,833,8638.583333333334,0.2202995578948938,1
Middle Age,Employed,735,1048.75,0.2813041823487123,1
Middle Adult,Employed,730,4608.75,0.05732011598894059,1
Middle Adult,Employed,741,5393.333333333334,0.2532942238267148,0
Middle Adult,Employed,732,2620.25,0.00611000611000611,1
Middle Adult,Employed,832,2373.583333333333,0.04650161762868132,1
Middle Adult,Self-Employed,836,7899.5,0.22970313404448855,0
Middle Age,Employed,819,738.333333333333,0.30276856636076194,1
Middle Adult,Self-Employed,817,1930.75,0.17497077011931425,1
Middle Adult,Unemployed,846,6924.916666666666,0.1470263205942554,0
Middle Adult,Employed,833,6371.583333333334,0.18971986094341303,0
Middle Adult,Unemployed,736,5015.916666666667,0.05708881937877355,1
Middle Adult,Employed,327,365.0,0.1234837704140408,0
Middle Adult,Unemployed,824,6878.75,0.06549672348928855,1
Middle Age,Employed,796,2458.166666666667,0.24384878410367997,1
Middle Age,Employed,797,2259.666666666667,0.15057015512850197,1
Early Retirement,Employed,518,4125.583333333333,0.42662655133508837,0
Early Retirement,Self-Employed,350,1491.8333333333335,0.3183312883435583,0
Middle Adult,Employed,500,-148.83333333333348,0.21744093443058135,0
Middle Adult,Employed,774,2477.916666666667,0.37987876060141496,1
Early Retirement,Employed,411,3717.75,0.015396458814472672,0
Middle Age,Employed,780,2756.25,0.3582997325513515,0
Middle Age,Employed,756,6554.833333333334,0.2614369838547101,1
Middle Adult,Employed,733,8625.833333333334,0.16792337477073568,1
Middle Adult,Unemployed,778,6318.25,0.13383511926992062,1
Middle Adult,Employed,816,5567.416666666666,0.09504359072173581,1
Middle Age,Employed,813,5534.0,0.3103039919058131,1
Middle Age,Employed,502,879.416666666667,0.5634809066225038,0
Middle Adult,Unemployed,512,4141.0,0.1652599142550911,0
Middle Adult,Self-Employed,754,6106.916666666666,0.24118665792589258,1
Middle Adult,Self-Employed,818,3381.416666666667,0.05930293939667049,0
Middle Adult,Self-Employed,536,-255.08333333333348,0.5691482850637746,0
Middle Adult,Employed,597,2527.833333333333,0.34764917188543093,0
Middle Age,Employed,771,7456.0,0.08133799659223388,1
Middle Adult,Unemployed,733,9468.416666666666,0.08679072490748178,1
Middle Adult,Employed,725,5327.0,0.173798615849498,1
Middle Adult,Unemployed,841,8609.583333333334,0.2247343258651986,1
Middle Adult,Self-Employed,847,4291.166666666666,0.05757211301484651,0
Middle Adult,Employed,781,10580.916666666666,0.07626020520155494,1
Middle Age,Unemployed,758,2244.416666666667,0.09979013811840115,1
Middle Age,Employed,751,7878.916666666666,0.20119305466608142,1
Middle Age,Employed,419,4883.5,0.33271337053110145,0
Middle Adult,Employed,798,3920.5,0.0029278050554646298,1
Middle Age,Self-Employed,367,2722.083333333333,0.3853298627366529,0
Middle Age,Employed,743,6846.5,0.18153685395064706,1
Middle Adult,Self-Employed,761,5371.5,0.10869565217391304,1
Middle Adult,Self-Employed,742,4879.25,0.19174633025126678,1
Middle Age,Unemployed,452,-1685.75,0.5943343230880347,0
Early Retirement,Employed,419,1577.9166666666665,0.43245072665737605,0
Middle Age,Employed,781,9874.166666666666,0.10320187482926689,1
Middle Adult,Employed,487,111.33333333333348,0.8849851153559911,0
Middle Age,Employed,720,8544.75,0.2560388967772471,1
Young Adult,Employed,569,3784.416666666667,0.0999674625431896,0
Middle Adult,Employed,436,712.833333333333,0.3649049417787906,1
Middle Age,Employed,793,8332.416666666666,0.2081891911879504,1
Middle Adult,Employed,566,-1307.8333333333333,0.7803024009304644,0
Middle Adult,Self-Employed,811,6303.5,0.13304349362882845,1
Middle Age,Self-Employed,767,6665.5,0.17084870209707864,1
Early Retirement,Employed,373,2127.083333333333,0.29547363048095765,0
Middle Adult,Unemployed,790,3288.75,0.23118369346202228,1
Middle Age,Self-Employed,716,6418.0,0.10841637651578821,1
Middle Adult,Unemployed,767,8869.0,0.1034327009936766,1
Young Adult,Employed,434,2025.416666666667,0.3560157043459807,0
Middle Adult,Employed,387,230.91666666666652,0.07125292206806522,0
Middle Age,Employed,726,2709.0,0.1569780100152406,1
Middle Adult,Employed,709,5211.833333333334,0.175216861554129,1
Middle Age,Employed,730,9215.333333333334,0.03651288509383543,0
Middle Adult,Self-Employed,437,-2339.166666666667,0.5645794163328701,0
Middle Age,Unemployed,357,3828.166666666667,0.11785575599251598,0
Middle Age,Employed,765,-658.333333333333,0.3776532551877079,1
Middle Adult,Employed,715,1070.75,0.18542798557167017,0
Middle Adult,Self-Employed,816,6732.833333333334,0.18575672875823382,1
Middle Adult,Unemployed,751,2622.166666666667,0.279375968134543,1
Middle Adult,Self-Employed,771,5813.166666666667,0.022864072318377247,1
Middle Age,Employed,461,1068.0833333333335,0.09090504087496937,0
Early Retirement,Unemployed,510,2981.666666666667,0.4569935370621559,0
Middle Adult,Employed,719,3122.166666666667,0.06492400274342353,1
Middle Age,Self-Employed,509,633.5,0.17665005593409946,0
Middle Adult,Employed,758,2216.75,0.07537308569566634,1
Middle Adult,Self-Employed,784,8854.75,0.0026746476087274353,1
Middle Age,Employed,766,3067.25,0.1986754966887417,1
Middle Adult,Self-Employed,378,2247.1666666666665,0.4474619185690366,0
Middle Adult,Self-Employed,756,6806.166666666666,0.02281536942327816,0
Middle Age,Employed,800,10021.416666666666,0.14104700588032332,1
Middle Age,Self-Employed,713,3458.333333333333,0.08167586295393302,1
Middle Adult,Unemployed,840,7238.916666666666,0.2630650135084735,1
Middle Adult,Unemployed,735,6928.083333333334,0.0678923646749074,1
Middle Adult,Self-Employed,781,7109.25,0.0852129262237688,1
Middle Age,Self-Employed,521,-289.0833333333335,1.0823355091906612,0
Middle Adult,Employed,742,5270.75,0.33951112424536667,1
Middle Adult,Self-Employed,801,7710.916666666666,0.03978301388898167,1
Middle Age,Self-Employed,747,4260.166666666667,0.2889713171106066,1
Middle Age,Self-Employed,300,1539.416666666667,0.288879035421321,0
Middle Adult,Employed,779,7031.166666666666,0.24893236760417647,1
Middle Adult,Employed,410,733.333333333333,0.5260516069929002,1
Early Retirement,Self-Employed,320,421.1666666666665,0.3943048189993083,0
Middle Age,Employed,556,4901.416666666667,0.18103684081714919,0
Middle Age,Unemployed,782,6878.333333333334,0.0853129846327365,1
Middle Age,Self-Employed,789,5491.916666666667,0.15165442156559572,0
Middle Age,Unemployed,783,4268.0,0.437156186895063,1
Early Retirement,Employed,584,3178.0,0.41193220804171815,0
Young Adult,Self-Employed,448,434.9166666666665,0.10846665888123322,0
Middle Adult,Unemployed,518,4011.583333333333,0.3495124530926267,0
Middle Age,Unemployed,713,4427.666666666667,0.38493895882092477,1
Middle Adult,Employed,766,8771.166666666666,0.14154489831228276,1
Middle Adult,Employed,817,6944.166666666666,0.09622868867141066,1
Middle Adult,Employed,806,6549.25,0.0431737930625204,1
Middle Age,Unemployed,793,4910.166666666667,0.4194560963936826,1
Middle Adult,Self-Employed,573,67.41666666666697,0.09528797580631536,0
Middle Adult,Employed,816,8597.166666666666,0.17046871793252608,1
Middle Adult,Self-Employed,739,4324.166666666667,0.2147833084262559,1
Middle Adult,Employed,736,1280.666666666667,0.4804496771145062,1
Middle Age,Unemployed,718,6689.5,0.01159993523465871,1
Early Retirement,Employed,590,478.5833333333335,0.24366210073522682,0
Middle Adult,Unemployed,736,3211.0,0.3569167331737164,1
Middle Age,Self-Employed,728,9570.833333333334,0.13581051050590814,1
Middle Adult,Unemployed,706,4529.583333333333,0.33265364840691025,1
Early Retirement,Self-Employed,342,-22.083333333333485,0.003369839932603201,0
Middle Age,Employed,770,1494.083333333333,0.25901285501564186,1
Middle Adult,Employed,817,7634.416666666666,0.003155157896684771,1
Middle Adult,Self-Employed,808,763.666666666667,0.41016046906341613,1
Middle Age,Employed,762,5516.166666666666,0.17740900339231686,1
Middle Adult,Employed,742,4769.583333333333,0.2890375383646809,1
Middle Adult,Employed,718,3839.166666666667,0.28332118531178524,1
Middle Adult,Employed,811,4210.75,0.10905776604437739,0
Middle Age,Employed,428,-341.8333333333335,0.010039432534106876,0
Middle Adult,Employed,567,2101.8333333333335,0.044147473745887233,0
Middle Adult,Self-Employed,748,6888.916666666666,0.06160715058275865,1
Middle Age,Unemployed,341,-306.9166666666665,0.22207426816434356,0
Middle Age,Employed,421,4060.5,0.16393907861129506,0
Middle Adult,Self-Employed,804,3110.416666666667,0.3114412328580558,1
Middle Adult,Self-Employed,708,8034.25,0.06926142547310893,1
Middle Adult,Employed,779,6663.75,0.20805595250543144,1
Early Retirement,Employed,396,3119.9166666666665,0.3050576525501396,0
Middle Age,Self-Employed,770,-184.08333333333303,0.49771370856670644,1
Middle Adult,Self-Employed,720,4265.5,0.3622660682530274,1
Middle Age,Self-Employed,723,4716.5,0.12166972579120085,1
Middle Adult,Employed,771,9677.5,0.11955168119551682,1
Middle Adult,Employed,719,489.08333333333303,0.3773415881989927,1
Early Retirement,Unemployed,596,706.75,0.3495016611295681,0
Middle Adult,Self-Employed,825,8692.666666666666,0.09800931128592069,1
Middle Adult,Employed,845,4396.083333333333,0.24807376663565178,1
Middle Age,Employed,797,7199.083333333334,0.042207249846873435,1
Early Retirement,Unemployed,474,-848.0833333333335,0.1132020761446342,0
Middle Age,Employed,775,6864.666666666666,0.11782697059057942,1
Middle Adult,Self-Employed,728,8273.083333333334,0.19642869540465296,1
Middle Adult,Self-Employed,807,2132.25,0.10330382836119914,1
Middle Adult,Unemployed,367,676.3333333333333,0.39822390740371183,0
Middle Age,Unemployed,761,10818.333333333334,0.16691487908184177,1
Middle Age,Employed,777,8064.166666666666,0.10387752393032551,0
Middle Adult,Employed,839,5717.083333333334,0.24557941940051922,1
Middle Age,Self-Employed,807,3133.333333333333,0.28678104720419595,1
Middle Adult,Self-Employed,719,4256.166666666667,0.15692758868124668,1
Middle Adult,Employed,787,6193.083333333333,0.27356479967524044,1
Middle Age,Employed,711,4892.083333333334,0.02287637343375968,1
Early Retirement,Self-Employed,598,1295.0,0.14921526136065144,0
Middle Adult,Unemployed,744,3982.583333333333,0.1830031223389157,1
Middle Age,Self-Employed,799,6052.916666666667,0.26399055199478394,1
Middle Adult,Employed,832,1450.833333333333,0.32142721145424774,1
Middle Adult,Employed,763,5935.5,0.043219140837411636,1
Middle Age,Unemployed,737,1630.583333333333,0.20577201105356588,1
Young Adult,Employed,497,597.6666666666665,0.4751963717972695,0
Middle Adult,Employed,817,8623.75,0.08535000043045189,1
Middle Age,Unemployed,324,-414.1666666666665,0.06669979689728188,1
Middle Adult,Unemployed,378,-470.3333333333335,0.255379276152702,0
Middle Adult,Self-Employed,738,8852.25,0.031560935420495595,1
Middle Adult,Employed,547,1038.0833333333335,0.5384480388429027,1
Middle Adult,Self-Employed,785,6183.833333333334,0.043126215741780397,1
Middle Adult,Unemployed,804,2847.416666666667,0.3737601152722922,1
Middle Age,Self-Employed,520,-264.3333333333335,0.5557088285229203,0
Middle Adult,Employed,748,4672.666666666667,0.11221615657122945,1
Middle Adult,Employed,785,3731.333333333333,0.17822052401746724,0
Middle Age,Self-Employed,790,2945.666666666667,0.15362456790741946,1
Middle Age,Unemployed,706,660.666666666667,0.36669410602568325,1
Middle Adult,Self-Employed,748,2875.583333333333,0.2486011797507729,1
Middle Age,Employed,468,906.1666666666665,0.32570766669079854,0
Middle Age,Unemployed,716,3864.083333333333,0.24419042158636878,1
Middle Age,Self-Employed,413,275.75,0.24972841148431438,1
Middle Age,Self-Employed,766,1823.0,0.2704557498675146,1
Middle Adult,Self-Employed,810,1763.416666666667,0.3413696405232905,1
Middle Age,Employed,737,4888.25,0.17635482294514668,1
Middle Age,Employed,758,4480.0,0.014798977067874062,1
Middle Adult,Unemployed,815,3195.416666666667,0.06980899483358034,1
Early Retirement,Employed,360,-2702.5,0.9904696026439167,0
Middle Adult,Employed,757,2207.916666666667,0.282596332478168,1
Middle Age,Employed,748,2799.0,0.35720375106564367,1
Middle Adult,Employed,799,8438.666666666666,0.09336190446397848,1
Middle Adult,Self-Employed,845,2271.416666666667,0.24028268551236748,0
Middle Adult,Self-Employed,711,5926.666666666666,0.10401286020481067,1
Middle Adult,Self-Employed,798,552.833333333333,0.31025136449708535,0
Middle Age,Unemployed,595,2.0,0.5668199048310347,1
Early Retirement,Unemployed,580,2276.25,0.0363473004982439,0
Middle Adult,Unemployed,831,7145.416666666666,0.10475962519975501,1
Middle Adult,Employed,815,1979.416666666667,0.17596110312789118,1
Middle Age,Self-Employed,796,3865.666666666667,0.4186525737355613,1
Middle Age,Self-Employed,550,873.1666666666667,0.4673215519794649,0
